SO2,NO2,O3,PM2.5,,PM10,Cluster,
28.24837,42.92688,41.70548,32.1494,52.70046,2,,
19.0603,30.86718,48.14435,31.81238,52.11476,2,,
30.59054,34.69446,46.63339,31.42176,51.38176,2,,
18.61455,30.50008,48.78452,28.20374,46.80258,2,,
26.49824,30.36528,33.97636,23.20288,42.64632,2,,
20.15914,30.26024,42.55029,24.76818,39.04416,2,,
17.8017,28.56329,45.70259,25.46428,43.67367,2,,
22.64388,29.11533,50.16751,27.80491,42.4146,2,,
15.89972,27.83512,47.61331,28.29907,44.95136,2,,
14.52737,26.74186,47.69712,31.30614,41.19459,2,,
18.95336,30.22222,42.83772,29.76571,48.42321,2,,
16.83599,36.07556,45.23964,27.5971,42.70725,2,,
18.65191,31.13499,52.18425,26.47529,37.80103,2,,
17.3065,32.29078,53.15827,26.11252,37.88357,2,,
16.63233,39.77871,49.53335,31.63649,45.12279,2,,
24.29522,45.74868,52.49288,42.13177,48.07785,0,,
21.63506,38.82775,59.8511,43.6392,48.9125,2,,
15.69621,37.10116,48.54395,28.67327,44.49977,2,,
11.36514,33.32626,50.95784,26.05427,40.58604,1,,
15.55284,23.62505,64.14728,37.70103,72.53853,2,,
8.947639,18.14021,50.81446,20.94339,28.44557,1,,
9.937415,20.77656,44.17622,18.12525,28.26385,1,,
15.57638,22.16876,54.8823,24.32931,28.84883,1,,
16.33574,30.02273,55.00133,29.99965,37.4201,2,,
15.31458,30.48812,52.03799,33.34159,51.21978,2,,
15.02131,34.92198,50.08065,34.11224,64.52265,2,,
16.04362,23.6092,47.85259,22.43252,33.43988,1,,
9.620418,26.31934,40.87783,25.10362,34.44881,1,,
18.07542,27.24884,40.54419,25.77423,38.81598,2,,
14.34826,26.06086,50.33424,24.12739,34.43973,1,,
13.17424,24.55719,53.63385,24.65082,32.73412,1,,
15.91232,27.6519,55.57618,26.69176,36.92594,1,,
13.9436,26.35472,56.18733,22.99152,35.65545,1,,
10.07254,26.71596,53.25713,21.85382,33.47885,1,,
12.10601,25.65631,56.93113,25.86419,43.44356,1,,
14.0148,23.08506,56.54407,21.34884,31.42371,1,,
15.81933,23.90675,53.71398,21.24306,32.59659,1,,
13.27869,24.52683,51.20351,20.08503,32.09911,1,,
19.82453,30.58899,56.05823,24.55563,36.21988,2,,
19.2082,33.12465,50.37527,23.47353,36.89791,2,,
14.01595,30.7702,51.4576,28.39641,43.21586,2,,
14.96653,36.7853,54.95033,32.25794,47.41574,2,,
18.26455,47.08688,55.09103,35.82922,52.76431,2,,
,,,,,,,
16.77075,47.09376,70.99545,37.26399,53.07467,2,,
12.84057,32.23303,77.1081,28.83233,41.59344,1,,
18.86879,40.30641,65.30094,35.68469,50.9362,2,,
15.35982,33.56029,70.4411,34.41503,50.84188,2,,
18.07462,37.10138,75.64728,26.48683,37.69527,1,,
21.28167,45.1061,70.98716,36.28601,49.50689,2,,
14.43362,37.46945,76.35819,36.44503,50.16964,2,,
13.74573,25.53945,86.1346,31.22473,48.16286,1,,
21.95561,22.85095,56.42636,26.77208,42.99018,2,,
16.2645,29.12029,52.24726,24.56608,33.38373,1,,
9.432321,28.36699,65.8228,26.247,30.00435,1,,
16.94079,38.94161,78.02002,34.99283,42.45198,2,,
16.2759,36.32161,81.85609,35.76212,42.43681,1,,
14.4839,41.54395,76.53183,29.252,38.69237,1,,
10.9239,24.1216,69.62912,24.9065,40.35851,1,,
13.23946,21.80677,59.41942,15.497,26.81268,1,,
12.76941,23.30119,63.95739,27.45443,42.34283,1,,
9.272681,24.37532,58.36123,19.03355,23.82659,1,,
18.28332,33.34669,56.59356,24.87514,30.05656,1,,
10.32074,23.33298,63.99087,24.22593,31.31519,1,,
9.178807,26.4807,62.47339,21.87744,29.84709,1,,
16.22939,32.29837,71.55657,32.68946,31.11153,1,,
7.031621,15.49531,86.20955,12.03649,16.0985,1,,
7.575574,19.99274,86.20955,13.21628,21.58633,1,,
11.54449,32.21605,69.76975,19.58679,28.60651,1,,
13.45776,33.78665,72.22153,22.24444,34.09771,1,,
10.28683,32.37353,65.04322,14.48447,22.39397,1,,
11.07936,35.24074,62.4478,23.34929,26.96,1,,
6.583383,24.68124,86.20955,12.41843,15.89317,1,,
12.00154,26.90595,74.44832,21.33866,29.28511,1,,
8.33437,24.078,81.50643,16.34509,19.46076,1,,
5.524611,13.00671,60.18592,7.247189,12.46033,1,,
19.78009,28.29473,54.99703,10.60658,14.676,1,,
9.754308,28.07812,56.25272,12.71915,18.56683,1,,
14.81368,29.09846,72.59634,17.95221,27.6195,1,,
10.23834,18.09592,75.29346,12.70057,18.5845,1,,
16.40953,19.54485,76.78338,16.95534,28.7186,1,,
9.059953,19.14261,61.43862,14.18381,25.85299,1,,
9.398729,13.51739,52.53075,7.6143,14.84033,1,,
22.22816,31.02825,48.46038,13.60538,22.2785,1,,
8.200095,22.7976,60.70076,15.25203,23.649,1,,
11.12826,25.81784,51.45035,13.94562,21.66083,1,,
11.19897,24.35358,75.2035,20.75971,30.4025,1,,
8.121097,23.06325,85.76967,16.70782,21.92283,1,,
9.440061,30.06562,62.14229,23.15683,27.7705,1,,
8.682377,28.01221,72.4747,20.69789,27.53467,1,,
10.06113,24.3227,86.20955,14.80589,20.86667,1,,
7.152606,26.26929,72.59111,11.24651,15.48167,1,,
20.96463,29.14833,49.97099,16.11904,27.90283,1,,
24.64652,27.55564,39.92487,18.96126,28.40907,2,,
17.05442,24.45285,48.82972,19.18695,28.50626,1,,
10.39307,24.82437,60.3359,18.21263,28.04673,1,,
,,,,,,,
18.17458,33.62591,57.01965,25.15773,43.00023,2,,
26.59706,35.40589,66.73161,21.90083,31.8155,2,,
22.2171,37.82326,53.16249,21.00799,31.69288,2,,
24.36382,37.26807,59.60178,22.92895,32.8779,2,,
18.38955,23.4004,75.96742,19.90007,32.03417,1,,
33.29393,31.98509,70.16082,17.11567,20.8045,1,,
8.386898,20.86831,68.49801,15.69933,22.70717,1,,
7.929305,22.91782,58.46681,21.045,35.89657,1,,
16.77816,27.77884,49.80407,25.95523,44.57783,2,,
12.4948,20.98651,61.79706,19.55433,30.7155,1,,
8.659245,21.02172,66.77111,16.13433,26.3295,1,,
11.14965,26.56555,66.72958,24.6885,33.92338,1,,
8.541402,16.94179,76.1149,17.07497,25.48774,1,,
11.10819,30.10477,65.35006,19.57033,27.1,1,,
8.645118,30.11731,63.00317,27.25302,37.18454,1,,
9.673113,18.55098,61.71143,19.62838,29.65749,1,,
10.10824,20.88968,48.15832,17.77033,32.44522,1,,
12.14781,21.36403,47.82307,14.40148,24.4615,1,,
10.71423,27.8066,48.53741,14.747,23.16525,1,,
13.73084,30.62674,59.89488,18.57517,28.78708,1,,
10.79903,28.6805,72.76508,22.89412,35.38473,1,,
8.569161,23.58773,80.21388,25.24948,38.59336,1,,
5.442143,23.4122,70.38645,22.89847,33.23151,1,,
6.819592,26.07033,64.00106,26.16467,33.43084,1,,
4.964663,15.41997,63.66327,15.59883,23.24958,1,,
9.344419,25.30629,44.94687,14.8212,21.75786,1,,
14.81857,25.89443,55.92309,18.54311,24.96993,1,,
10.05284,21.68482,56.43552,21.35933,28.61538,1,,
6.343421,22.65467,58.02377,20.37967,24.48729,1,,
11.2688,22.51974,58.17616,25.21883,32.52296,1,,
10.96896,21.77956,69.3698,18.2805,30.61589,1,,
10.30424,30.2831,58.44495,17.036,22.52384,1,,
10.78783,17.51718,69.76739,18.66184,30.83137,1,,
9.910587,20.12692,74.20609,17.7709,26.55234,1,,
10.13302,24.65201,67.63209,17.71122,31.30393,1,,
6.574596,23.93176,59.94771,17.43053,29.37853,1,,
8.353727,21.62484,49.07795,19.37763,24.59057,1,,
17.0564,25.94144,41.3947,16.36105,22.37868,1,,
12.85145,21.98489,53.78874,20.6805,30.92071,1,,
9.144582,20.17639,59.5669,17.69502,25.53197,1,,
9.288946,21.48168,59.07674,28.13081,36.93704,1,,
12.05392,21.48643,59.49603,25.63758,38.57469,1,,
13.16761,21.8172,62.19874,18.51847,29.50723,1,,
7.031985,18.01633,70.99851,9.458083,17.74521,1,,
8.708753,20.98762,40.05108,12.79114,22.05668,1,,
10.71232,23.22485,53.36561,18.065,24.22429,1,,
7.376507,17.96344,72.91517,14.10533,19.73488,1,,
11.32932,21.73668,83.45906,21.2257,27.52751,1,,
9.669636,20.76715,69.52349,16.43067,24.24464,1,,
8.926355,24.02896,58.97666,20.7895,29.36838,1,,
6.661159,21.18154,53.97089,25.792,32.17287,1,,
4.827616,22.72529,59.03127,20.51283,26.12166,1,,
,,,,,,,
4.55396,21.80704,49.87485,42.60615,47.10065,1,,
5.973744,27.94103,65.72535,19.47886,27.45123,1,,
4.398146,21.05936,72.01526,26.45996,38.64606,1,,
7.570322,14.51232,61.63849,17.54553,30.87924,1,,
9.364467,20.35721,51.86708,28.52425,44.93831,1,,
6.531256,16.26981,51.62389,19.29267,27.11757,1,,
9.575929,17.17397,72.77032,23.01289,32.90652,1,,
9.645456,17.82902,67.45916,22.564,29.24148,1,,
8.82453,20.10404,62.79006,25.32549,33.47077,1,,
7.488807,16.76139,54.09055,19.59323,29.63561,1,,
9.608096,16.26658,45.01559,19.03154,32.36284,1,,
15.71094,18.96896,48.96675,18.26027,28.98014,1,,
25.95101,23.14286,45.37791,17.90716,25.97172,1,,
23.61783,24.92675,48.67403,19.44948,30.50043,1,,
11.82741,21.24945,54.50057,15.44835,25.80973,1,,
12.87714,33.75918,51.62138,17.65238,24.31623,1,,
11.48965,33.1474,52.35158,15.892,25.20867,1,,
8.252252,20.08655,53.63833,11.15167,21.858,1,,
11.93963,26.12401,63.3137,18.54067,24.158,1,,
11.29237,27.92091,36.78361,13.35625,14.95283,1,,
14.53042,29.48802,47.47171,24.7535,26.40367,1,,
10.57266,28.39502,61.47562,18.01286,22.2785,1,,
9.49341,23.20289,80.08799,16.76383,22.02167,1,,
27.2823,31.58444,71.43188,18.97433,21.113,1,,
11.52762,24.32685,68.27859,18.90436,20.61967,1,,
17.22902,31.86777,59.92104,16.33882,23.48287,1,,
24.956,28.37484,79.75542,21.84683,25.12983,1,,
19.24282,28.16079,67.7907,17.0725,20.63733,1,,
19.39296,37.71427,77.00467,20.36883,25.242,1,,
13.94252,28.59641,65.99513,18.05183,21.5125,1,,
11.18684,19.23423,61.99398,16.94367,19.77667,1,,
8.533706,25.09345,50.78607,14.45262,20.344,1,,
6.049993,19.23686,63.66069,16.85967,18.46701,1,,
6.45604,18.07846,69.99634,15.41971,24.75163,1,,
12.69518,26.62287,77.45803,26.77067,29.10932,1,,
13.3712,27.44118,70.56008,18.62855,25.93918,1,,
6.807808,16.46488,71.69582,18.08256,28.61842,1,,
18.79239,17.38942,73.42838,11.59831,15.05556,1,,
8.899731,25.67017,52.90998,16.38528,27.58914,1,,
7.857479,18.05051,59.53143,21.35383,21.89316,1,,
9.472359,24.35609,71.41388,16.87733,19.90392,1,,
8.433031,23.89588,68.1458,21.02498,34.25241,1,,
10.27063,21.95904,64.21671,26.01439,40.89408,1,,
12.49079,20.58298,72.32841,17.07519,28.45646,1,,
10.099,21.01265,55.94834,25.41416,40.94035,1,,
9.286487,25.71248,57.94056,24.04248,36.80703,1,,
9.688505,25.25733,67.59874,23.38474,32.64024,1,,
9.582752,21.77787,75.30226,24.65904,36.33443,1,,
7.446354,26.51299,67.85763,35.83348,42.37929,1,,
6.645883,32.829,58.61897,39.39529,44.23858,2,,
8.05432,24.01471,66.64935,29.07779,37.35022,1,,
13.60529,17.55287,56.33666,22.09052,32.09172,1,,
,,,,,,,
32.57628,30.496,54.35837,26.2911,42.2474,2,,
24.59761,22.44139,62.85032,20.235,25.18174,1,,
26.29713,28.08627,51.0917,23.63179,32.18139,2,,
11.23578,25.11467,54.69167,17.73967,30.14333,1,,
12.61299,25.17641,57.48364,18.25759,31.71211,1,,
17.79955,24.94489,65.94003,25.3335,31.10012,1,,
19.53365,21.08472,64.72786,20.1298,29.46631,1,,
11.09838,23.13452,72.94203,34.18471,36.57604,1,,
21.84511,22.40089,54.65586,36.09408,40.75317,2,,
17.26482,20.18071,33.69899,19.25366,26.12098,1,,
23.42198,23.78003,37.93933,16.5089,27.27049,2,,
21.9712,26.68782,38.99437,24.74371,40.85703,2,,
7.620907,13.40002,51.25677,19.93607,23.40952,1,,
9.019596,12.53081,52.54222,18.58135,30.73993,1,,
24.24413,22.11185,42.86489,21.70835,31.67028,2,,
12.34062,24.09404,50.47785,19.69783,22.85253,1,,
18.77857,26.68737,62.29247,37.8194,33.22433,2,,
22.98587,27.94942,77.37026,32.20393,43.10764,2,,
27.76389,27.78457,50.73356,18.50332,25.62633,2,,
29.59376,28.84909,72.83898,22.004,25.40017,1,,
19.3253,24.30599,62.47298,24.98958,28.08051,1,,
20.77957,30.03967,65.27605,34.54154,39.1373,2,,
20.92098,32.13262,65.47945,27.41064,38.91649,2,,
19.08264,30.98395,44.37041,36.51351,43.24247,2,,
9.777876,26.36312,44.73959,29.42943,48.03809,2,,
12.3645,25.44224,57.4858,23.078,37.10147,1,,
9.193464,20.62598,57.12353,20.73283,21.35333,1,,
10.9742,20.30928,51.42354,19.29873,29.78887,1,,
16.90386,22.76056,63.4687,16.5785,16.50106,1,,
20.89603,28.05089,56.03736,34.11991,35.23893,2,,
10.3771,24.98254,49.91728,26.96702,40.45272,1,,
11.83837,28.0435,51.12956,23.08017,27.93117,1,,
13.00938,20.97563,69.4751,20.02968,31.18468,1,,
26.47704,21.28301,37.52656,14.12772,19.20185,1,,
21.56344,21.17864,38.21392,19.49967,18.91433,1,,
7.733963,21.44568,52.24497,19.42336,29.52219,1,,
11.89991,30.18647,48.08124,20.70067,23.05629,1,,
9.934563,14.64133,64.89824,15.40633,19.17144,1,,
16.05365,21.43062,37.92518,15.50031,23.30891,1,,
20.11136,25.95308,33.71697,17.72111,20.55353,1,,
8.820573,21.93002,44.11967,21.66978,32.82708,1,,
13.28464,21.38943,51.63963,18.81308,21.55204,1,,
19.46017,25.1158,59.51687,17.4585,19.99265,1,,
13.1521,32.12299,56.31878,36.03817,43.26271,2,,
23.25164,36.02009,74.84743,35.34285,40.77028,2,,
22.14,33.3056,68.3041,38.41602,40.72007,2,,
15.27239,24.35466,45.88574,38.36133,32.63283,2,,
9.773075,18.15174,51.91143,21.20407,24.47332,1,,
10.52596,21.69011,46.90272,25.51133,22.5685,1,,
9.495054,20.93764,54.23086,30.17383,28.36642,1,,
10.23528,28.28439,47.94717,34.26483,33.4309,1,,
10.89563,25.21355,44.74385,30.2495,33.95579,1,,
,,,,,,,
10.00589,25.77878,38.16814,24.87567,36.0234,1,,
7.781303,24.85993,44.93122,22.00853,33.72762,1,,
14.25399,29.67628,44.79642,20.80711,26.22169,1,,
19.72019,25.52126,57.2305,24.27879,29.95517,1,,
17.24135,23.29018,47.94522,20.92793,30.42851,1,,
5.1423,19.41068,41.90742,19.30182,23.42427,1,,
24.88791,21.34543,31.02639,16.74367,25.2576,2,,
23.55847,24.08828,23.58445,15.6985,22.95833,2,,
6.554664,21.06362,36.33725,21.20533,32.586,1,,
14.47639,24.58134,34.57699,29.61812,42.61342,2,,
18.6536,25.70822,39.4549,32.18017,44.19308,2,,
16.86451,28.2064,44.17192,40.43317,52.50124,2,,
13.77736,21.07427,39.55167,41.9525,52.834,2,,
7.231713,22.34322,36.52462,30.28584,44.45092,1,,
7.149071,22.59265,42.40512,24.03783,37.19383,1,,
16.54455,26.05796,42.82434,25.13383,36.33017,2,,
7.174429,18.43654,44.6464,27.3974,37.5405,1,,
10.89286,19.98542,40.42127,17.2792,26.35037,1,,
18.18651,28.04128,41.91344,28.31844,42.72039,2,,
20.93468,36.06754,41.36525,35.571,51.40467,2,,
20.86746,39.0144,50.08154,29.11161,48.56458,2,,
16.22728,34.58672,46.12321,34.68369,48.69522,2,,
16.35262,30.40414,43.74027,38.919,51.01667,2,,
15.43825,29.36496,45.83375,34.83833,46.70933,2,,
21.36573,29.50026,55.96463,36.26479,47.87167,2,,
23.29972,26.2086,58.32846,36.05022,48.25627,2,,
27.18719,25.5946,60.10981,30.67401,38.20514,2,,
15.37675,29.01182,55.76031,29.78166,41.64872,2,,
8.595654,23.07472,43.28616,26.76432,38.50231,1,,
6.688932,23.6487,33.04989,23.57533,35.382,1,,
17.16442,29.59443,32.72386,28.44252,42.81919,2,,
22.69342,29.75632,32.62249,25.74633,38.81333,2,,
31.56827,36.33124,30.92502,30.08348,49.73923,2,,
17.96793,39.34749,38.31464,39.19433,56.9315,2,,
18.97658,38.67783,33.46616,44.5629,65.0739,0,,
20.337,40.83427,31.85927,43.57367,61.34567,0,,
23.13817,46.6917,43.94825,47.49255,70.94321,0,,
23.72345,41.22698,48.51746,45.608,57.76833,0,,
9.649122,24.55829,38.79468,29.22067,37.77067,1,,
11.17147,27.2918,31.06857,20.38167,30.233,1,,
16.46959,19.33429,34.41447,19.30117,26.54067,1,,
10.88341,20.00623,30.33936,19.73053,30.32001,1,,
26.6346,27.10815,24.98795,28.46617,39.7475,2,,
11.94422,24.60079,33.1143,24.66147,39.10761,2,,
18.93536,24.99948,32.84771,23.58919,38.73283,2,,
13.73839,22.47628,34.7452,20.58631,23.59744,1,,
14.5214,25.65173,33.54593,23.49037,35.36943,2,,
6.245466,24.87673,37.27254,25.17758,38.89493,1,,
14.436,35.59134,35.09951,35.26365,52.89734,2,,
16.12572,34.20794,35.23329,38.98492,58.45149,2,,
16.21732,34.84735,29.57123,43.79686,62.18004,2,,
14.95548,33.1336,33.15802,39.02933,49.43321,2,,
,,,,,,,
14.87382,32.64991,35.34145,38.7432,48.14853,2,,
21.27009,36.16605,39.41157,41.74818,56.16408,2,,
19.46541,30.95744,36.23588,38,49.05317,2,,
12.19714,29.80717,29.05129,40.59617,48.147,2,,
11.97782,26.57708,35.69519,32.937,42.03433,2,,
10.37947,24.59948,36.47004,26.53267,37.00933,1,,
25.90092,36.77465,27.32602,37.56233,47.833,2,,
14.54264,31.46678,36.78753,40.62767,49.69383,2,,
14.79229,25.32673,35.06292,26.63133,35.5475,2,,
33.29393,36.24986,29.40211,43.07875,63.12917,0,,
33.29393,45.44798,33.16721,55.74462,80.43354,0,,
19.53,35.24452,38.6593,54.9235,74.76233,0,,
33.29393,45.46039,39.82313,55.74462,86.20716,0,,
20.91051,39.3352,46.8291,55.74462,87.63993,0,,
22.07584,36.37209,42.07704,55.74462,85.24493,0,,
33.29393,41.25036,35.20091,50.32833,73.48783,0,,
19.17935,38.10357,37.21608,50.66333,78.98189,0,,
13.17487,35.26123,34.65711,55.74462,88.53641,0,,
14.42223,26.34105,32.85892,38.141,67.55197,2,,
7.962388,21.35762,43.78836,26.54753,44.75164,1,,
11.11255,23.00417,41.17524,29.93072,48.57407,2,,
17.23767,29.94603,46.87075,44.64812,57.31619,2,,
13.14211,30.00253,40.17229,49.95992,73.53799,0,,
12.35407,29.65979,42.50097,44.03237,79.07583,2,,
13.05428,34.16923,43.17875,52.88372,80.93046,0,,
13.88316,36.85641,44.97536,55.74462,92.28167,0,,
24.11277,41.29391,41.51077,55.74462,91.26219,0,,
17.7772,38.06157,54.97937,55.74462,97.0025,0,,
17.20516,30.95081,47.13522,51.29608,73.71717,0,,
24.00627,36.58499,35.50502,51.21275,84.31404,0,,
17.16748,39.07463,39.51735,55.74462,94.81104,0,,
14.85253,30.84401,38.46342,48.53367,72.393,0,,
14.51551,30.73884,40.3898,48.67367,62.64533,2,,
9.51775,23.89268,49.39841,42.02483,67.805,2,,
10.07493,24.97513,46.01164,44.566,66.79433,2,,
11.28932,27.99329,39.08702,45.076,62.01413,2,,
15.19766,18.61223,54.02613,25.96111,46.20476,1,,
16.28497,26.98066,32.91483,29.79482,53.79373,2,,
18.6481,26.8754,37.45938,35.35124,57.37585,2,,
13.87868,23.34299,37.78972,29.64146,50.95711,2,,
14.7213,22.1541,37.37221,27.31139,48.68202,2,,
16.07547,20.42623,36.02365,27.79767,40.49317,2,,
13.33148,20.00312,27.76094,23.56354,40.44689,2,,
12.37609,22.08044,20.5515,20.58233,36.58717,2,,
9.254132,23.82428,21.45435,35.11867,50.89967,2,,
23.35596,30.46242,19.75426,42.9615,68.90883,0,,
11.058,28.37598,31.98091,36.84783,54.55083,2,,
13.05346,25.39669,33.16172,28.83133,44.86417,2,,
9.508148,20.68762,29.9548,24.295,36.88183,1,,
16.79998,15.91211,30.50645,19.9445,30.58633,1,,
23.84522,21.75448,36.47622,19.15483,30.42,2,,
20.7234,28.03058,29.43364,31.19207,53.33239,2,,
,,,,,,,
25.49144,29.39971,25.14942,37.49947,66.91311,2,,
27.93654,35.36173,23.94841,55.74462,94.05423,0,,
30.75036,38.59399,25.14622,54.91323,87.63592,0,,
33.29393,36.97363,30.86321,53.01572,81.07264,0,,
23.84173,30.2797,29.66638,46.66467,65.62733,0,,
21.49754,34.18862,25.96078,40.06017,64.044,0,,
33.29393,47.80339,24.10439,55.74462,95.2825,0,,
16.89928,38.27366,43.21635,49.73491,72.73989,0,,
24.04771,40.29217,39.20612,40.94899,65.30699,0,,
14.69098,32.88412,39.19574,36.28882,63.86024,2,,
15.23879,30.89211,37.36011,42.33756,68.93041,2,,
12.58515,23.79827,41.28383,37.75817,60.387,2,,
8.210134,23.70205,40.90319,33.888,59.34667,2,,
14.46408,27.03146,47.12803,35.229,61.89317,2,,
15.23268,18.19252,61.19095,25.99317,60.17817,1,,
8.551441,26.89732,50.56581,30.292,56.16433,2,,
11.63363,27.84481,45.06639,35.46342,69.49515,2,,
15.53491,19.31364,61.54559,33.73731,69.0813,2,,
13.22799,13.98987,62.30337,28.41884,62.48979,1,,
11.25961,23.0842,38.7205,26.15228,49.97448,2,,
11.85681,22.01623,38.96436,25.35499,50.72143,2,,
20.58666,33.20556,33.17774,26.9261,51.32817,2,,
8.595195,20.04096,53.06643,28.69182,59.93433,1,,
7.917644,12.92112,57.20953,18.33167,34.76817,1,,
18.53043,34.47345,40.83518,30.05733,51.8985,2,,
19.91214,31.7208,54.42837,36.363,60.2375,2,,
16.93031,43.6848,72.81156,43.4995,75.14333,0,,
22.57189,53.15813,55.95809,45.5835,73.849,0,,
32.77629,53.15813,64.71401,49.81467,79.77367,0,,
20.4428,38.82247,79.19104,38.90917,63.21183,2,,
18.71457,26.80612,70.05485,29.68733,54.1635,2,,
20.488,25.20307,32.05098,16.79789,37.95367,2,,
18.8376,26.59838,53.06343,26.84337,47.09033,2,,
15.86632,36.86327,63.59157,34.05018,64.45313,2,,
24.32357,43.23632,66.71924,39.94867,67.12717,0,,
18.66072,31.94437,74.11279,36.74765,65.6925,2,,
17.54625,34.58788,49.51842,30.41784,53.859,2,,
15.07243,33.89963,60.52005,36.80617,59.76983,2,,
15.62574,25.42792,76.40815,32.961,58.44769,1,,
15.71627,20.26931,58.77358,35.04883,77.12517,2,,
15.46138,19.61328,45.16339,20.68439,32.70564,1,,
26.18956,32.44877,33.53418,27.39583,50.73233,2,,
19.21139,38.96162,51.49025,37.505,66.163,2,,
21.6247,40.32758,47.94504,34.48776,61.37079,2,,
22.6297,45.86585,46.91024,38.21833,71.85813,0,,
30.01851,37.90416,56.5945,32.539,56.92433,2,,
21.03954,26.26807,67.25698,27.434,56.47317,2,,
11.50429,21.12388,46.68281,18.92424,37.52667,1,,
17.3294,38.86929,42.93329,32.73846,62.774,2,,
32.36079,47.95637,56.94746,38.23417,80.50067,0,,
12.57177,29.15897,75.07832,42.15233,86.32133,2,,
12.75665,32.38878,60.48945,26.43067,49.42917,1,,
,,,,,,,
13.01497,16.32698,52.81933,17.52133,35.65089,1,,
14.40739,14.66941,44.96892,16.29093,33.55561,1,,
33.29393,30.79449,37.38481,22.94553,42.22684,2,,
14.70677,33.73964,47.17191,30.02917,52.351,2,,
10.3945,29.14543,55.55941,27.07967,49.7765,1,,
9.19006,28.07802,49.99281,21.938,40.2995,1,,
13.40627,32.70928,40.59842,29.30374,55.35483,2,,
24.03936,36.90403,43.57009,33.36583,57.60317,2,,
15.5803,31.47018,52.405,32.21376,55.82354,2,,
16.56661,34.02257,57.36977,44.44382,74.85329,2,,
14.11769,34.05953,56.71875,38.64533,66.11667,2,,
17.25586,30.22092,50.38007,35.49727,65.47829,2,,
24.90146,29.17712,64.82205,44.89844,71.02113,2,,
9.886728,32.10028,70.0412,51.74757,86.91937,0,,
13.61282,34.14371,70.06977,53.97182,78.35087,0,,
10.26885,21.83747,61.9417,33.52665,57.2717,1,,
17.64654,29.14048,60.25919,36.34288,58.59818,2,,
12.5068,29.61437,66.03544,32.09218,53.03124,1,,
19.28491,38.42365,75.97066,40.14428,73.27396,2,,
14.15847,30.97386,86.20955,39.41165,68.21146,2,,
12.9466,29.73087,71.53557,38.53092,66.75076,2,,
24.63005,28.70521,55.37032,26.85033,43.31114,2,,
15.88005,22.96277,61.53373,19.572,35.07182,1,,
10.85199,26.28069,62.61275,23.37533,38.99142,1,,
11.19971,25.58912,61.16856,24.06983,39.15228,1,,
13.42282,24.09951,52.43427,21.73117,36.41502,1,,
15.69424,22.04203,58.47213,25.32617,35.86593,1,,
33.29393,37.50236,36.30456,29.31667,47.875,2,,
33.29393,32.8566,52.22286,32.11983,54.70533,2,,
29.73822,27.10167,70.57649,30.47117,50.9605,2,,
26.24266,29.26079,64.48871,28.79967,47.4235,2,,
17.93869,21.38779,63.71787,26.84267,54.19733,1,,
19.87044,23.93398,67.18822,28.74567,50.74217,1,,
25.45006,34.32307,57.86752,35.3645,58.75517,2,,
15.26279,27.35271,68.54052,35.8345,70.07533,2,,
15.94366,19.71948,43.38613,19.69851,35.96436,1,,
7.562873,22.97587,59.27096,21.30767,28.359,1,,
4.967718,19.27443,57.73699,22.39073,39.86661,1,,
12.03216,27.83913,58.90799,20.37833,37.7385,1,,
9.084351,19.80974,47.41677,23.527,41.24717,1,,
25.46097,24.80151,43.52772,31.05348,50.13226,2,,
11.89031,22.14594,46.27978,24.57821,43.91391,1,,
21.69045,16.87523,45.92073,28.37017,48.041,2,,
22.04136,11.35881,49.49357,15.21252,22.40233,1,,
26.75506,15.09817,40.54284,18.22918,31.33117,1,,
33.29393,23.65535,41.87832,21.84783,42.671,2,,
25.79486,23.54158,60.26146,27.85567,48.50267,2,,
29.03771,23.06707,70.73537,32.29167,52.29033,2,,
27.04399,19.36218,73.14048,27.78883,45.27083,1,,
29.88138,21.70591,66.57621,25.64133,41.00817,2,,
21.19856,19.48974,72.19969,26.44517,42.83017,1,,
14.74298,16.6129,76.89055,26.05817,41.535,1,,
,,,,,,,
11.72417,12.92463,71.98776,24.97973,55.60817,1,,
9.719362,13.90625,52.7031,21.34,47.66897,1,,
8.659041,22.17039,50.86535,24.53981,42.49183,1,,
22.47705,18.79396,41.43065,27.96317,38.57767,2,,
17.88595,16.73263,52.83358,20.1595,30.38967,1,,
7.685895,10.76018,68.1733,17.99717,35.21417,1,,
13.40725,16.22306,62.83041,23.53218,50.67417,1,,
7.670284,8.785351,57.72031,17.06869,28.448,1,,
19.08597,13.83134,42.19911,20.9985,38.72634,1,,
23.82951,18.66766,52.6122,17.88617,31.46517,1,,
23.70643,21.36428,58.59308,23.62246,46.22429,2,,
13.455,16.11081,70.10523,26.6215,44.78633,1,,
17.10768,16.01929,72.83669,27.9495,46.61867,1,,
12.68936,17.66512,72.90482,26.31829,47.75761,1,,
13.3118,17.73979,64.24304,22.40193,41.71743,1,,
22.24474,20.477,78.00236,27.75583,58.57833,1,,
18.14077,15.78643,85.1755,26.31967,48.73333,1,,
16.14181,22.95831,82.69551,25.856,46.24183,1,,
8.657499,11.00433,76.41378,19.37633,38.98383,1,,
10.60539,12.92494,77.31042,22.60283,47.99645,1,,
7.604772,13.76114,73.46977,28.33726,53.77294,1,,
8.725891,17.51867,66.53275,20.64142,37.46738,1,,
7.765213,14.14071,56.48038,21.17242,35.32947,1,,
